Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing,approved_date,financing,year,duration_days,event_closed,event_resolved,state_id,log_financing,velocity,stagnation_flag,bottleneck_flag,financing_outlier_flag,entity_code,entity_name,entity_country,entity_dae,entity_type,entity_stage,entity_bm,entity_size,entity_sector,entity_approved_count,entity_fa_financing,entity_match
BTN-RS-002,Adaptation Planning,Preparation of the National Adaptation Plan (NAP) for Bhutan with a focus on implementation of comprehensive risk management in the water sector,Bhutan,UNDP,AP,False,False,True,Closed,23 Dec 2018,2999859.0,2018-12-23,2999859.0,2018,2624.0,1,1,4,14.914076178876794,1143.2389481707316,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
IRN-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Green Climate Fund (GCF) Readiness Programme of the Islamic Republic of Iran,Iran (Islamic Republic of),FAO,AP,False,False,False,Closed,23 Dec 2018,419495.0,2018-12-23,419495.0,2018,2624.0,1,1,4,12.946809269683031,159.8685213414634,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
ATG-RS-004,Support for direct access entities (ES),Accelerating transformational adaptation and mitigation Direct Access projects in Antigua & Barbuda,Antigua and Barbuda,DOE_ATG,LAC,True,False,False,Closed,23 Dec 2018,931000.0,2018-12-23,931000.0,2018,2624.0,1,1,4,13.744015630372484,354.8018292682927,0,0,0,DOE_ATG,"Department of Environment, Ministry of Health and Environment, Government of Antigua and Barbuda",Antigua and Barbuda,True,National,Effectiveness,B.18," Medium, Small",Public,2.0,52706595.0,True
SYR-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",First Green Climate Fund (GCF) Readiness Programme of the Syrian Arab Republic,Syrian Arab Republic,FAO,AP,False,False,False,Closed,26 Dec 2018,482610.0,2018-12-26,482610.0,2018,2621.0,1,1,4,13.086966225116788,184.13201068294543,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
GTM-RS-002,Strategic Framework (SF),Preparation of DNA with better information for financing proposals of the AFOLU sector in Guatemala,Guatemala,FAO,LAC,False,False,False,Closed,27 Dec 2018,813294.0,2018-12-27,813294.0,2018,2620.0,1,1,4,13.608849176343027,310.4175572519084,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
HND-RS-003,Strategic Framework (SF),Strengthening the understanding of Social and Environmental Safeguards applicable to climate change programmes and projects in Honduras,Honduras,UNEP,LAC,False,False,False,Closed,27 Dec 2018,235200.0,2018-12-27,235200.0,2018,2620.0,1,1,4,12.36819574669825,89.77099236641222,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
MMR-RS-003,Strategic Framework (SF),Readiness Support for Developing Myanmar’s Green Cities Investment Plans,Myanmar,GGGI,AP,False,True,False,Disbursed,28 Dec 2018,850220.0,2018-12-28,850220.0,2018,2619.0,0,0,3,13.653251594672357,324.635357006491,0,0,0,,,,,,,,,,,,False
AFG-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening NEPA through GCF Readiness and Preparatory Support Programme ,Afghanistan,FAO,AP,False,True,False,Closed,30 Dec 2018,300000.0,2018-12-30,300000.0,2018,2617.0,1,1,4,12.611541086966115,114.6350783339702,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
PHL-RS-002,Strategic Framework (SF),Readiness Support to Enhance Pathways to Green Finance ,Philippines (the),IFC,AP,False,False,False,In Legal Processing,31 Dec 2018,692000.0,2018-12-31,692000.0,2018,2616.0,0,0,1,13.447342679685468,264.52599388379207,1,1,0,IFC,International Finance Corporation,United States,False,International,Effectiveness,B.12, Large,Public,4.0,644000000.0,True
COD-RS-003,Strategic Framework (SF),Readiness Support to Access Finance for DRC (Area 4),Democratic Republic of the Congo (the),FAO,AF,False,True,False,Closed,9 Jan 2019,299718.0,2019-01-09,299718.0,2019,2607.0,1,1,4,12.610600648025331,114.96662830840046,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
ETH-RS-002,Strategic Framework (SF),Strategic Framework,Ethiopia,GGGI,AF,False,True,False,Disbursed,9 Jan 2019,827203.0,2019-01-09,827203.0,2019,2607.0,0,0,3,13.625806618314552,317.3007288070579,0,0,0,,,,,,,,,,,,False
UGA-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support to strengthen Uganda’s engagement with the GCF,Uganda,GGGI,AF,False,True,False,Disbursed,9 Jan 2019,700593.0,2019-01-09,700593.0,2019,2607.0,0,0,3,13.459683825620926,268.7353279631761,0,0,0,,,,,,,,,,,,False
SEN-RS-003,Strategic Framework (SF),"Building understanding of and enhancing dialogue across the forest, agriculture, livestock and land use sectors in Senegal to support adaptation and mitigation interventions, particularly under the Great Green Wall Initiative",Senegal,FAO,AF,False,True,False,Closed,21 Jan 2019,325985.0,2019-01-21,325985.0,2019,2595.0,1,1,4,12.694609714641414,125.62042389210019,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
BEN-RS-001,Adaptation Planning,Advancing the National Adaptation Plan Process in Benin,Benin,UNDP,AF,False,True,True,Closed,8 Feb 2019,1542913.0,2019-02-08,1542913.0,2019,2577.0,1,1,4,14.249183394211974,598.7244858362437,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
CIV-RS-002,Adaptation Planning,Strengthening climate change adaptation integration into development planning in Côte d’Ivoire ,Cote d'Ivoire,UNDP,AF,False,False,True,Closed,8 Feb 2019,2388865.0,2019-02-08,2388865.0,2019,2577.0,1,1,4,14.68632933432042,926.9945673263485,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
ESS Gender Roster,Support for direct access entities (ES),Environmental and social safeguards and gender roster support ,Saint Lucia,PwC_GBR,LAC,True,False,False,Closed,9 Feb 2019,95000.0,2019-02-09,95000.0,2019,2576.0,1,1,4,11.461642696843066,36.87888198757764,0,0,0,,,,,,,,,,,,False
MUS-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",NDA Strengthening + Country Programming,Mauritius,MoFED_TUV,AF,True,False,False,Disbursed,15 Feb 2019,300000.0,2019-02-15,300000.0,2019,2570.0,0,0,3,12.611541086966115,116.73151750972762,0,0,0,,,,,,,,,,,,False
BWA-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Getting Botswana GCF-Ready,Botswana,GIZ,AF,False,False,False,Disbursed,20 Feb 2019,426688.0,2019-02-20,426688.0,2019,2565.0,0,0,3,12.963810689607804,166.35009746588693,0,0,0,GIZ,Deutsche Gesellschaft fuer Internationale Zusammenarbeit (GIZ) GmbH,Germany,False,International,Effectiveness,B.14, Medium,Public,13.0,484433798.01,True
TUN-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Tunisia Readiness support for NDA capacity building and Project pipeline development,Tunisia,OSS,AF,False,False,False,Closed,20 Feb 2019,330000.0,2019-02-20,330000.0,2019,2565.0,1,1,4,12.706850963741102,128.6549707602339,0,0,0,OSS,Sahara and Sahel Observatory,Tunisia,True,Regional,Effectiveness,B.18, Micro,Public,2.0,19423832.0,True
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to the Environmental Management Authority (EMA),Trinidad and Tobago,PwC_GBR,LAC,True,False,False,Closed,22 Feb 2019,36626.0,2019-02-22,36626.0,2019,2563.0,1,1,4,10.508540952336965,14.290284822473664,0,0,0,,,,,,,,,,,,False
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to Banco de Desarrollo Productivo-BDP (Productive Development Bank),Bolivia (Plurinational State of),PwC_GBR,LAC,False,False,False,Closed,23 Feb 2019,38102.0,2019-02-23,38102.0,2019,2562.0,1,1,4,10.548048298172429,14.871975019516004,0,0,0,,,,,,,,,,,,False
COL-RS-005,Support for direct access entities (ES),Strengthening of Bancóldex capacities to scale up climate financing in Colombia,Colombia,Bancoldex,LAC,False,False,False,Closed,12 Mar 2019,300000.0,2019-03-12,300000.0,2019,2545.0,1,1,4,12.611541086966115,117.87819253438114,0,0,0,Bancoldex,Banco de Comercio Exterior de Colombia S.A.,Colombia,True,National,Effectiveness,B.38, Medium,Public,0.0,0.0,True
PwC,Support for direct access entities (ES),pre-accreditation support,Kazakhstan,PwC_GBR,AP,False,False,False,Closed,19 Mar 2019,36626.0,2019-03-19,36626.0,2019,2538.0,1,1,4,10.508540952336965,14.431048069345941,0,0,0,,,,,,,,,,,,False
MWI-RS-001,Adaptation Planning,Adaptation Planning,Malawi,UNEP,AF,False,True,True,Disbursed,20 Mar 2019,2849018.0,2019-03-20,2849018.0,2019,2537.0,0,0,3,14.862485282464476,1122.9869925108396,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
GHA-RS-002,Strategic Framework (SF),Strategic Framework,Ghana,UNDP,AF,False,False,False,Closed,25 Mar 2019,509920.0,2019-03-25,509920.0,2019,2532.0,1,1,4,13.142011090741176,201.39020537124802,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
VUT-RS-004,Strategic Framework (SF),Mobilizing the Vanuatu Private Sector towards climate change action,Vanuatu,GGGI,AP,True,False,False,Closed,17 Apr 2019,350000.0,2019-04-17,350000.0,2019,2509.0,1,1,4,12.765691290604371,139.49780789159027,0,0,0,,,,,,,,,,,,False
AZE-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening country capacities for NDC implementation in the Agriculture and LULUCF Sectors in Azerbaijan,Azerbaijan,FAO,EE,False,False,False,Closed,24 Apr 2019,499654.0,2019-04-24,499654.0,2019,2502.0,1,1,4,13.12167313924477,199.70183852917665,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
FSM-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",The Federated States of Micronesia GCF Readiness support II,Micronesia (Federated States of),SPC,AP,True,False,False,Closed,24 Apr 2019,992452.0,2019-04-24,992452.0,2019,2502.0,1,1,4,13.807934935258464,396.6634692246203,0,0,0,SPC,Pacific Community,New Caledonia,True,Regional,Effectiveness,B.22, Small,Public,3.0,57809898.0,True
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to the Ministry of Finance and National Planning of Tonga (MoFNP),Tonga,PwC_GBR,AP,True,False,False,Closed,26 Apr 2019,39307.0,2019-04-26,39307.0,2019,2500.0,1,1,4,10.579183339482318,15.7228,0,0,0,,,,,,,,,,,,False
PwC,Support for direct access entities (ES),Support for accreditation gap assessment and action plan to Development Finance Corporation (DFC) of Belize,Belize,PwC_GBR,LAC,True,False,False,Closed,28 Apr 2019,34409.0,2019-04-28,34409.0,2019,2498.0,1,1,4,10.446102498791525,13.774619695756606,0,0,0,,,,,,,,,,,,False
GHA-RS-003,Adaptation Planning,Enhancing multi-sector planning and capacity for effective adaptation in Ghana,Ghana,UNEP,AF,False,False,True,Disbursed,1 May 2019,2969025.0,2019-05-01,2969025.0,2019,2495.0,0,0,3,14.903744510864845,1189.9899799599198,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
HTI-RS-004,Adaptation Planning,Integrating climate change risks into national development planning process in Haiti,Haiti,UNDP,LAC,True,True,True,Disbursed,15 May 2019,2856957.0,2019-05-15,2856957.0,2019,2481.0,0,0,3,14.865267980369817,1151.53446191052,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
GNB-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Preparation of Guinea Bissau to climate finance through GCF country programming and the establishment of the GCF National Designated Authority,Guinea-Bissau,OSS,AF,True,True,False,Closed,27 May 2019,300000.0,2019-05-27,300000.0,2019,2469.0,1,1,4,12.611541086966115,121.50668286755771,0,0,0,OSS,Sahara and Sahel Observatory,Tunisia,True,Regional,Effectiveness,B.18, Micro,Public,2.0,19423832.0,True
MLI-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Accelerating Mali’s readiness to access climate finance,Mali,"Agence pour l'Environnement et le Développement Durable (AEDD), Mali",AF,False,True,False,Disbursed,29 May 2019,594749.0,2019-05-29,594749.0,2019,2467.0,0,0,3,13.295896428165204,241.0818808269153,0,0,0,,,,,,,,,,,,False
LKA-RS-001,Strategic Framework (SF),Readiness for Ecosystem Based Adaptation to Climate Variability in Upper Watersheds in Support to National Designated Authority (NDA) of Sri Lanka,Sri Lanka,ICRAF,AP,False,False,False,Closed,14 Jun 2019,919649.0,2019-06-14,919649.0,2019,2451.0,1,1,4,13.731748441858944,375.21379028967766,0,0,0,,,,,,,,,,,,False
BGD-RS-004,Strategic Framework (SF),Up scaling regulatory landscape of Green Banking for Shariah Based Banks and Financial Institutions in Bangladesh,Bangladesh,BangladeshBank,AP,False,True,False,Closed,14 Jun 2019,700000.0,2019-06-14,700000.0,2019,2451.0,1,1,4,13.45883704259595,285.59771521827827,0,0,0,,,,,,,,,,,,False
HND-RS-004,Adaptation Planning,"Enabling environments to effectively plan, implement, monitor and report strategic National Adaptation Processes in Honduras ",Honduras,UNEP,LAC,False,False,True,Disbursed,27 Jun 2019,2449590.0,2019-06-27,2449590.0,2019,2438.0,0,0,3,14.71143162980957,1004.7538966365873,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
TLS-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)","Enhancing human resources, systems and procedures in Timor-Leste to effectively engage with the Green Climate Fund",Timor-Leste,NDCC_TLS,AP,True,True,False,Disbursed,4 Jul 2019,695038.0,2019-07-04,695038.0,2019,2431.0,0,0,3,13.451723238080449,285.9062114356232,0,0,0,,,,,,,,,,,,False
SRB-RS-002,Adaptation Planning,Adaptation Planning,Serbia,UNDP,EE,False,False,True,Disbursed,22 Jul 2019,2100000.0,2019-07-22,2100000.0,2019,2413.0,0,0,3,14.557448378884015,870.285951098218,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
MEX-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Readiness Support for Country Programming and Direct Access in Mexico,Mexico,GGGI,LAC,False,False,False,Closed,24 Jul 2019,798975.0,2019-07-24,798975.0,2019,2411.0,1,1,4,13.591086186750342,331.3873911240149,0,0,0,,,,,,,,,,,,False
LAO-RS-005,Strategic Framework (SF),Development of Action Plan for Designing and Implementing Standards and Labelling Programme in Lao PDR,Lao People's Democratic Republic (the),UNEP,AP,False,True,False,Closed,7 Aug 2019,344556.0,2019-08-07,344556.0,2019,2397.0,1,1,4,12.750014812933646,143.74468085106383,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
THA-RS-004,Strategic Framework (SF),Enabling readiness for up scaling investments in Building Energy Efficiency for achieving NDC goals in Thailand. ,Thailand,UNEP,AP,False,False,False,Closed,9 Sept 2019,244120.0,2019-09-09,244120.0,2019,2364.0,1,1,4,12.405419282996101,103.26565143824027,0,0,0,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
PHL-RS-003,Support for direct access entities (ES),Readiness Support to Strengthen Philippines Capacity and Knowledge on Accessing GCF,Philippines (the),GGGI,AP,False,False,False,Disbursed,9 Sept 2019,300000.0,2019-09-09,300000.0,2019,2364.0,0,0,3,12.611541086966115,126.90355329949239,0,0,0,,,,,,,,,,,,False
KHM-RS-002,Strategic Framework (SF),Promoting Green Mobility through Electric Motorcycles in Cambodia,Cambodia,GGGI,AP,False,True,False,Closed,9 Sept 2019,204673.0,2019-09-09,204673.0,2019,2364.0,1,1,4,12.22917374843816,86.57910321489001,0,0,0,,,,,,,,,,,,False
JAM-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Facilitating a gender responsive approach to climate change adaptation and mitigation in Jamaica,Jamaica,"Jamaica, Ministry of Economic Growth and Job Creation",LAC,True,False,False,Disbursed,9 Sept 2019,272797.0,2019-09-09,272797.0,2019,2364.0,0,0,3,12.51648687354627,115.39636209813875,0,0,0,,,,,,,,,,,,False
PAK-RS-004,Strategic Framework (SF),Gender-responsive Readiness: Building capacities and innovative approaches through development of a national Climate Change Gender Action Plan (ccGAP),Pakistan,IUCN,AP,False,False,False,Closed,3 Oct 2019,526971.0,2019-10-03,526971.0,2019,2340.0,1,1,4,13.17490269518221,225.20128205128205,0,0,0,IUCN,International Union for Conservation of Nature,Switzerland,False,International,Effectiveness,B.12, Medium,Public,6.0,164650488.0,True
LAC-RS-003,Strategic Framework (SF),Facilitating an enabling environment for a Caribbean Green Bond Listing on the Jamaica Stock Exchange,"Jamaica, Dominica","Jamaica, Ministry of Economic Growth and Job Creation",LAC,True,False,False,Disbursed,4 Oct 2019,582749.0,2019-10-04,582749.0,2019,2339.0,0,0,3,13.275513556898003,249.14450619923045,0,0,0,,,,,,,,,,,,False
LAC-RS-002,Support for direct access entities (ES),Readiness to support the development of a Credit Risk Abatement Facility (CRAF) for CARICOM States,"Saint Lucia, Belize",CDF,LAC,True,False,False,Closed,4 Oct 2019,124986.0,2019-10-04,124986.0,2019,2339.0,1,1,4,11.735965010876063,53.43565626336041,0,0,0,CDF,CARICOM Development Fund,Barbados,True,Regional,Effectiveness,B.37, Micro,Public,0.0,0.0,True
